FileName,Label
65907332,30
82565289,24
89744743,1
40542683,26
38576736,12
79993825,15
97731399,30
80315378,18
29665506,34
53296725,5
41307861,34
10745181,23
25583093,27
87386771,9
7129311,10
98637303,3
69074023,9
21826635,29
30776402,6
43081122,6
33853629,15
89554194,35
88820873,13
66901827,22
89184067,31
50383442,30
58831308,3
68591073,10
9936446,4
33226651,16
75392353,18
74265574,22
27881677,30
70755272,16
54901145,27
95967560,3
32818731,32
82300930,33
28003513,3
84450071,26
41696972,25
88374369,11
6394539,31
16157911,2
44465853,13
8643255,14
92731161,33
4572011,25
60859020,20
9319652,7
60340982,22
87827905,16
97474729,19
91879466,14
4422604,20
80404710,3
84953890,24
30777078,27
45809987,23
51744958,33
90577965,16
14096560,22
62748435,28
55754129,27
10473348,9
63903643,8
31420726,31
11253303,20
74780536,19
57090601,29
62537020,28
90234103,5
84113316,22
64213623,30
47254053,21
40511316,6
15690352,27
5457872,24
30685602,21
50887589,21
9617640,15
81459997,34
21625331,16
81840035,28
62672524,33
47424451,28
11178252,15
12498895,24
82818821,24
9414432,5
61097164,21
40516419,23
31364051,3
33234073,31
353017,4
47954530,34
82525403,32
75442745,1
75950451,17
77946957,34
84629532,5
52357449,9
51749977,30
56743944,18
39221210,6
30284418,23
88875548,14
78649397,2
38848158,17
81385178,19
43378048,4
64811081,26
94678732,24
54144356,34
89140944,10
98997836,31
78840919,23
4532680,13
40167976,26
48626042,13
15291574,14
16282203,16
99587117,19
27042792,9
34692972,28
25417804,3
32484305,25
27976961,20
20153842,23
56527161,29
27282,31
74302061,35
87217520,17
37005678,14
39614253,26
52718252,6
86606790,22
9984958,28
53817650,28
74371484,20
44568895,32
49409035,24
99065822,16
18542712,20
10090759,21
38393715,17
97427849,20
86105708,11
33695298,16
6793558,27
83302713,8
95559976,31
42177441,4
42162992,22
31114789,7
50712910,8
98744998,17
72356768,19
74416946,19
76270203,33
28455474,15
3080405,27
56374155,11
66662517,29
39796176,32
89250795,33
63456135,22
49632976,3
57852493,35
97916141,35
23009111,34
76458679,11
99673540,6
17448773,14
13124041,14
22695926,1
11990964,30
35438533,11
63230754,31
49341310,4
17061965,31
70161042,8
89087617,32
38379677,14
9466402,18
70540694,16
24184752,15
4807504,33
53989265,31
68235470,11
54891994,10
42917494,31
4726715,26
31823309,27
73299452,23
16842413,5
33803948,25
23513412,13
13913694,24
93136337,35
56496802,6
48388521,5
34267943,22
46709604,4
74426750,12
68962523,25
90899760,30
15831562,33
27178988,27
87763054,29
13331791,19
13438124,29
99473042,19
60374494,19
69174226,10
21875454,23
4634015,34
56029428,10
57168299,33
75972185,23
15907553,8
64837855,34
50645386,27
78213463,26
74470557,15
60214992,12
44649954,11
34595562,2
79446681,21
19681631,13
76226663,23
97156061,25
42772282,4
58293870,26
85326141,31
48510628,32
11158042,2
80820861,14
25548732,9
48091256,32
95105003,21
36276088,13
23581716,21
98352732,21
76492948,26
85803953,16
63932870,18
14970698,8
44329038,31
26208358,1
14831587,2
85944636,34
81617041,28
29439522,29
28779891,24
78009883,22
420038,35
36047500,32
77928324,8
54595136,10
40981277,8
95161934,26
34773534,17
70833995,4
2501173,9
78431009,31
26818592,22
30656094,25
10884244,32
55696499,21
64360929,5
30813650,26
25361269,31
16630688,21
86507648,21
27342724,7
26524187,12
18077074,16
65847748,35
47008923,27
49528497,16
7707003,5
13746479,20
69218543,11
17356214,24
87998205,31
52598587,12
14041645,13
53534079,26
67078864,22
66086460,26
45235917,34
67822427,8
71565019,29
80785806,11
80180837,8
37468703,32
14019157,9
66724190,20
92891848,24
19824653,7
70460042,2
25968994,11
30643715,4
58973262,28
37381660,25
21214365,21
76528282,22
87410898,24
33225993,8
48484334,11
73148377,11
33241505,10
60458450,17
88730029,11
67723503,15
25628036,23
61398328,7
15692735,1
35073373,12
34844221,26
69280972,15
57717793,9
14195783,20
71107676,13
23338811,29
57892629,29
48696061,13
37826706,17
23823789,33
63862872,6
87825706,32
30751333,12
94649950,15
95439261,21
26063854,19
73224503,27
42064190,10
21947660,26
23487872,18
84736305,13
15070988,29
70909174,19
97163031,8
10026767,8
30405020,18
54698606,18
46111476,27
24022200,5
60617857,35
81012936,7
97190493,21
17837767,7
68114821,17
34799086,21
33641802,1
13440319,29
23412654,29
17818472,35
78542720,21
16757528,6
53892392,23
75287447,30
46044831,12
85983850,18
43223399,15
10172261,34
84107610,8
67972626,29
82701274,2
60542201,29
15480302,11
25285261,9
21828208,7
74742018,21
32334473,25
37067924,2
10260405,9
31523136,7
53867037,28
96900166,1
65038232,3
58343932,23
72707043,2
53062601,1
35311350,3
28358133,7
84488576,32
26556281,21
38896416,7
11884360,2
58678211,16
734847,34
18318459,19
86675686,13
16095424,32
92542836,5
46080885,9
29548846,4
93797928,8
77545529,4
87837810,20
35653114,32
72208007,26
94666008,25
77520057,30
49720643,3
13592159,6
80104852,8
5384256,20
64671023,10
45057372,34
12414344,5
18161402,6
19248880,23
90341941,3
68137210,15
43644658,29
65901517,4
8209460,29
18728141,15
48183090,14
86422622,9
35722958,32
53573704,35
40544051,13
82961442,14
34034451,19
15004380,32
64286221,17
49083798,8
98556275,17
90132928,35
91211638,8
39604320,15
15336669,9
40685448,32
33855444,4
72459080,35
14506031,28
89748934,21
47204302,30
26800560,27
51647391,35
89550,33
55256859,35
97884843,14
94649222,17
49567625,15
55729625,3
59531012,24
53119850,20
81018147,29
29514872,9
19252551,33
71913791,26
67555454,3
44866923,17
12396957,20
91198292,18
7931701,34
97731869,24
38531759,14
67921718,21
97258563,21
89573087,31
48632040,31
20944222,15
88630186,32
79016525,27
70588460,5
43388419,32
16889690,34
75961072,31
38294420,12
55685546,15
37312580,32
77249322,22
72515757,17
43870545,15
9035343,4
63466353,6
54104161,20
61966091,7
71181549,12
78996018,31
68476118,19
69082668,5
70977965,28
67547419,32
19305448,34
81951563,2
92796750,33
57316721,12
25094492,5
86332554,21
66977525,30
71176690,2
67528530,23
81432106,1
21639703,31
75760636,9
11279665,22
98962050,29
86500353,29
68919278,9
6779129,20
32125398,5
67435750,35
37407375,21
88085681,11
99731247,14
8109628,22
13117168,32
46662998,27
71975664,12
25875362,23
34861543,35
2726391,28
88716660,27
69769536,8
12470041,3
99928950,16
57668545,7
84537316,28
92524714,5
39283646,12
83262080,3
42741196,20
87793800,35
93874888,20
3169020,9
63321358,21
76384940,35
24814495,2
22451176,26
75102294,8
46573122,28
20288268,12
85622516,33
3198789,16
30602379,10
39977181,3
61631685,35
51176442,10
35586163,3
98126336,6
77070466,4
28096442,8
54116447,16
32128047,22
43326815,33
48501593,5
11231049,27
44211460,25
76528203,34
51480056,23
79914279,9
9184340,33
80053100,21
52078392,27
69490865,7
4238232,30
51278288,1
7948853,23
78814067,31
83001063,28
97616206,10
81697499,22
94259873,7
99412826,32
23753474,33
69767719,4
95229490,6
55515110,27
25639779,9
85967939,27
99189147,26
32498034,23
68492674,32
28220611,34
86904708,2
96476076,4
83663073,21
860475,21
50726472,23
43036460,21
28219056,12
10975904,17
264257,29
22324143,17
30001432,27
12940212,24
78899845,4
94348858,14
22262785,2
66177508,8
5667116,28
23723674,31
30074076,26
5948510,5
34793183,6
95464933,10
83383979,17
91972902,21
73374546,21
50843812,10
36420863,27
74108532,5
82963990,14
46206509,35
11474003,5
85378048,4
69537738,13
44786123,33
33053316,25
85488531,23
11181441,30
73795139,26
14397312,30
52276354,20
97502661,15
85309143,8
2330012,29
54664808,9
54699221,35
38209464,16
30921513,25
33935041,15
81072741,8
10693022,24
2590308,12
67355057,20
72535951,9
46811051,12
79014634,4
98625991,22
78822193,2
21062066,10
73642329,19
71006243,18
59075685,31
61237362,22
67748632,31
94429541,3
69743940,4
91413361,10
34305558,7
7073050,6
82586586,3
79369123,12
73943462,1
96443633,1
5326913,9
20544264,20
42590374,32
95477279,2
70311924,8
7096879,24
35584176,28
83447998,6
60858962,16
32368030,1
32503235,18
7776512,20
4496869,20
96542891,30
17327534,7
71510417,9
61712325,14
33655729,15
3371532,2
77088968,16
39846045,1
18942970,9
33049588,22
58898966,10
21324444,29
31293289,29
75340129,6
42667861,8
64685492,3
72830776,16
36673200,35
31126445,20
87502738,19
78786627,13
33821006,3
57449075,4
67174194,31
74429489,14
32897732,13
42064442,16
50766334,28
89115760,4
82791839,24
77400087,34
59643210,25
51106940,6
93529591,25
38079426,33
78154255,24
81599829,30
18961283,5
95699535,21
65487938,30
18623609,29
70201067,27
71955138,6
12343903,9
45340767,23
82671060,6
90666168,32
82020499,33
8265494,33
9612118,14
84621631,1
53195572,32
68666725,4
53546786,14
5999863,27
12839873,11
5873035,1
30632870,28
59083466,31
48639749,32
60241117,30
27325880,26
38035608,4
37738226,17
353697,24
67011842,27
11828475,14
14265911,15
97417751,7
55058243,3
70552719,28
50572901,25
40738720,35
31961982,15
11356039,34
69624080,10
62123171,32
19349219,34
27996711,10
23752177,3
1364277,20
9798789,33
59766701,24
76565653,24
56995073,22
11106361,10
65771907,14
51679962,19
32631273,21
16718735,15
18747456,30
92798385,8
17442371,16
10715805,15
32729819,31
80253174,10
97821354,30
21105843,19
18256252,21
133100,28
43325140,31
13907372,24
23638351,12
52608589,29
39048699,8
12096403,2
86469224,4
23722400,28
92551310,30
24788095,10
88984686,5
90479444,8
38302549,6
88127945,26
13246476,25
49432567,1
66930210,1
65006156,3
44805040,34
501038,29
87048354,21
85626712,17
8565197,9
44742247,10
18559990,16
74331254,18
68960068,25
45086958,15
87575396,7
19327531,33
64233710,27
12369720,9
71280918,3
41114266,34
1965183,21
85383198,3
83621252,2
63692400,11
83427988,32
69973979,21
27767208,21
13176938,15
72076603,17
86495468,25
1982044,23
91933970,32
19898642,13
20141272,19
77262851,27
38751305,31
76809376,7
30598767,8
45226937,30
57963786,12
38624479,21
54142730,11
41838800,6
65842668,18
73746947,13
54220408,5
59666288,15
92980959,13
42332479,32
37958863,34
42509038,16
89219125,12
62228834,14
21037226,18
84289105,15
23701287,14
10600628,26
78868957,7
26839412,7
32655717,20
5896461,24
2445605,11
57206581,7
46335559,29
70553716,26
26821859,8
94816725,17
92704590,10
9689753,15
62220031,19
65333183,25
7531544,15
76225979,15
41727100,17
60468035,26
18188895,7
20752120,16
15770310,15
77190785,13
30486119,19
18333990,1
9779529,31
40282661,3
63561196,10
29602037,2
7883120,13
372668,20
24465702,13
1809308,1
3509471,33
45337243,21
73969221,15
96061368,33
74678958,14
89717106,15
10239620,11
10862926,20
23439163,28
70837394,15
55073259,3
1054975,5
31756707,31
15575998,13
46064,11
20775963,23
21432572,13
45607964,20
42768629,12
5738360,5
78380097,15
35405198,9
14745231,26
70613918,4
88734191,6
31190070,21
11392454,14
5447619,24
64684160,20
98066399,13
76812486,14
3844766,25
41802925,25
97855124,28
38011441,3
82813071,6
804652,16
88849846,35
69392124,3
98538787,32
39974506,5
61642859,14
96199888,24
96301167,9
91664109,2
98734291,16
29381554,33
58540959,26
76404257,34
60774445,4
73847221,27
2787604,6
92356464,25
82507727,15
75217067,13
95160080,29
34309717,22
94184003,7
29798477,1
88673414,26
25028834,8
87499330,7
68566855,15
81631614,17
37448556,32
17380920,2
28494630,6
73326164,26
77108524,6
31762655,1
22849028,13
76550831,30
50242129,19
10984944,14
33398775,20
13167794,25
85563621,27
25280717,33
50999882,6
19111497,19
42021045,10
50455766,23
33289014,3
16701259,29
34546767,15
94073292,17
66709364,32
41780542,26
20568811,29
20350522,28
10915105,11
60638889,8
17602169,29
45934906,9
1398665,32
64999622,18
10752033,30
73353088,8
1641826,21
12416641,31
56214817,34
11222209,22
62691048,20
73017895,12
3918947,22
91125609,34
44746185,22
77758966,24
68853787,16
49225651,9
27638972,28
22362188,8
68671343,12
75069019,33
40463833,19
8925431,13
94683492,19
95676531,1
98825157,22
9689707,32
32716115,12
34013669,31
63110465,23
66836116,31
8353802,2
2677392,16
36124818,30
41953784,21
1536785,11
54315390,13
73334647,21
40090055,28
65044869,19
36099749,28
83534690,6
30045421,33
33173698,9
51517183,35
58561911,22
6767798,5
25602056,1
16515342,28
64152845,9
35250564,20
20522124,34
82617499,5
82055476,10
49339149,32
46125282,6
51637136,26
2920240,13
31505565,23
48073723,16
3357053,30
72524838,18
807775,6
97279839,23
57370463,8
98410835,28
24044232,10
83113773,32
80140088,18
44442309,18
81864907,8
54598316,10
84228728,1
79435430,2
48663937,1
84362506,2
96377747,25
37283696,8
89500994,2
9889525,9
24679010,17
22957547,23
51838590,8
27978964,29
56798429,33
17948026,27
68503254,17
49664497,4
19740002,32
89149961,12
21357408,18
96036848,10
11924099,12
77074811,6
8788102,27
79491577,18
54760437,24
58997562,5
69500377,6
82958021,6
74075111,10
79838884,20
83799717,9
65517456,27
27395548,1
16820168,10
86662377,5
7738665,6
29548435,12
23943440,14
18531361,33
21252159,16
45992965,10
149268,30
98702508,32
91057892,21
710167,26
48455800,3
81643164,3
49749321,6
4433850,13
21835588,18
80109278,7
29836939,3
81857477,30
3600,21
75923525,5
16451379,31
54098830,5
31387057,20
16541787,25
14392903,15
87264573,10
72517482,18
83349181,13
80661857,5
58083680,5
22758108,20
88302245,11
30754850,35
56691555,33
8141171,33
42898934,32
25439301,9
57391790,4
12238367,5
90210743,22
10900578,14
57729084,31
4137238,17
35964995,31
50359508,26
90236012,6
7600421,3
97791788,17
84521664,17
47026076,21
24172860,16
24820823,24
62844252,33
6279412,7
32933143,34
83552709,11
42599627,15
46668574,6
56356662,10
24655141,7
71857210,8
36935628,24
12219618,8
11929726,13
3584911,19
75746241,20
94142322,34
53492149,12
72918581,31
26753516,14
52044417,10
78875308,5
25762358,35
7572740,22
45841050,1
89480254,13
32704683,6
71532253,27
39227586,28
83289803,21
87886615,10
14546346,5
37965192,6
94427621,13
75763574,23
49464614,13
56717550,27
86227692,4
43417733,17
99627201,23
36393906,12
92298196,5
83458312,31
25945511,23
94274726,26
33794061,4
83671703,10
5524220,29
4230796,21
61694350,32
34198637,26
21183699,27
18074894,20
12499174,24
22018140,28
784959,17
50643266,1
89971041,6
54321013,12
51728542,11
597058,6
71287008,26
29956519,17
16434899,13
88252166,7
72421112,10
77451602,18
20075890,29
17537352,20
72745303,29
38094170,15
27025384,28
1293922,30
81668131,6
70332185,33
9270321,11
78000308,35
14607752,6
21248574,4
76341729,35
63071764,13
13044965,9
64809620,34
51352063,32
25781932,31
59345206,3
94922092,8
26363010,16
41149463,29
73391541,8
58447406,29
19522594,16
96232937,31
58588550,24
2124057,24
8742190,12
14860010,11
46040146,9
26253292,12
87379034,15
99886548,4
59755672,28
89972236,13
34499690,9
32736924,19
84039043,5
15914075,30
46945188,34
57516110,10
69253054,3
78208790,15
58688879,23
707330,10
16443259,17
12231266,26
3237534,28
61430782,29
86620724,35
65848844,11
10047948,35
5328412,22
48674384,30
55785271,3
90233764,17
15801432,33
41875082,12
55709457,34
65104354,26
14852241,4
4753033,4
88439281,9
86766107,17
99314751,28
48710524,24
26391044,23
13036226,13
77287994,35
37853757,35
35674728,28
10619406,29
96002327,23
67819264,31
75144650,24
25314567,14
13081319,6
13093237,24
48477178,5
66054582,15
96775478,32
60689086,3
58216545,22
13848388,22
44646845,4
89793542,4
53210986,33
3734382,3
70592564,29
13459361,1
85273954,27
91504593,33
97759757,30
10901517,26
76565689,12
34898488,22
84117789,5
45998848,17
89710791,2
81003470,5
56951703,16
79792788,9
92520196,25
25135620,18
95338363,17
33074736,27
13797469,19
39022212,23
76533327,35
43333662,2
23003427,14
78262054,16
16792617,23
24459187,15
10284239,30
41816065,1
49972187,5
8972085,11
10624915,10
86638515,16
21944034,6
25321378,23
82098273,23
933756,27
67443441,28
38654832,25
53027348,23
91093739,8
17873478,3
72571011,16
6831866,10
32782946,13
18358943,14
33812098,16
22008467,17
46139624,19
28629838,20
40961935,31
45714765,5
28874916,28
9976047,7
45946480,9
22993170,34
13088114,33
10959230,27
39273026,18
42754485,11
98019708,15
11643605,25
47639309,10
77290220,8
88303128,2
80019394,34
86653931,1
28457894,25
48270017,28
3214474,9
63635651,7
46821878,14
36017968,16
20463892,6
57159855,32
20103141,14
79541315,28
67692682,30
3879233,30
76199084,8
89106614,11
89186681,16
30303263,22
27511562,34
93204392,31
84132007,3
27255471,17
23061756,35
25690283,12
96793755,16
96645121,4
15519077,21
63201306,9
88661898,13
41193878,30
34363907,10
9188715,2
30973047,16
57029623,25
81014609,23
3962069,25
43804715,26
62680632,11
78268932,11
87790299,33
32194595,32
13116582,30
1174255,33
45113234,10
55599984,2
43962311,8
47117256,24
53013374,16
6014415,26
18728192,5
3617447,11
80999896,2
59647102,30
8311256,33
51120982,6
80542368,3
63576652,28
71884309,35
94392093,16
93096173,35
66840360,34
91552280,17
21307576,3
45634094,15
34623186,19
43278605,19
84118849,8
48572771,22
76310530,27
75538020,12
90406813,8
29806371,15
11443310,6
75277742,12
84814933,10
65458660,2
12239018,6
48277985,23
28339252,35
78459368,24
64971494,18
36496797,8
27409774,2
57712801,3
88545131,33
32991309,18
8328657,17
84837040,22
61603618,5
66028571,1
93588258,33
35254937,35
73319133,9
16340367,30
56747601,9
20948714,20
17416754,5
38767809,34
83494295,24
86990418,13
37804985,28
83616832,9
66369906,10
20050469,25
141932,35
13560868,34
83913405,13
60204135,6
99083776,28
3094890,15
58981228,2
18741395,29
86557298,15
81666770,11
43451032,6
55120736,24
17313012,20
18398446,15
50844821,28
4431334,27
88376527,35
10789124,25
45755156,21
74849453,10
24670309,26
62988091,8
55869507,28
44897035,26
34086058,35
93569064,10
1094801,5
43504210,29
1835004,25
89592830,27
90965754,22
47353056,31
25221162,22
36576283,10
97954932,35
63726167,1
50163831,1
40265940,29
58908288,27
79318994,5
18308484,35
75245976,35
39319455,18
38597568,16
31719503,20
16597718,35
66144886,24
42724684,9
73545546,13
39632236,7
89680731,1
63370194,10
16723247,23
72725616,35
95696368,6
7060920,22
78670207,4
73547952,7
7948568,24
95604663,31
88213412,6
46364421,35
75427659,2
56958948,18
24273072,19
48425500,13
34131217,30
96095784,18
50736085,15
30168043,4
42521458,23
28693114,19
9503063,7
70712905,7
12245643,2
48980590,15
66464687,13
55910870,28
99756267,17
85137723,18
7756425,24
33835832,2
12127629,14
53510451,6
92961501,22
90137606,8
92674773,1
71081996,26
68232202,35
73953520,26
95680206,2
49589028,29
75812962,7
52982177,5
34697231,17
19449820,14
38209455,19
42031625,21
242423,32
54242206,8
64840101,13
26021599,11
81068663,28
50498088,20
51561826,23
33746325,4
8302730,9
16961611,26
93130893,4
24108777,23
73098392,22
23654355,29
98312436,15
57727701,26
86128030,2
37793771,33
76845374,31
36928357,33
85575242,19
96995844,18
12727156,16
82352311,31
84685131,19
77680718,12
56269412,27
68479301,16
85620798,8
9785555,13
90622598,25
55878674,19
9035205,8
59362742,35
25693198,28
76617701,20
67196133,34
96258641,3
2117649,32
13744904,4
84752360,22
21648369,28
14926126,13
17810148,19
22300941,8
3295518,13
11885531,14
67042739,29
78694249,23
18929974,22
80625400,23
46896825,22
30744437,13
53064497,2
39000192,16
5034952,7
19845730,15
39401661,8
22262033,8
48675193,15
70818540,29
67537451,25
21945335,25
35618258,10
85967893,31
80334525,11
3020416,6
83832342,21
79194028,23
65653147,22
70912472,19
82773587,28
17593470,7
93825480,35
77241325,5
88705482,15
71614301,29
14156838,26
49892373,12
66457273,17
44806385,31
77369519,18
60020062,3
29054133,23
56848907,3
53509615,18
29673652,31
37792036,29
19756289,35
24739137,9
2907216,17
53932510,27
90458451,27
2468468,3
72013048,30
77159171,23
39994045,32
80672686,32
79587287,5
54489579,19
81121664,8
12617976,2
45557730,15
43761168,3
95033683,18
39400083,4
5377211,9
68484506,28
22354377,30
33598048,7
65078113,32
35394555,33
55897005,7
75832211,32
73675541,20
90364109,28
10480520,34
72760516,5
77585773,32
13147035,13
70818225,10
41861127,7
36597090,26
34209090,8
24665205,22
28255194,4
83489578,18
42008352,32
59427541,35
80133455,2
13274609,28
89229099,30
60032535,29
30848179,26
44005338,34
4317183,31
54020287,32
71406275,4
50165004,5
46421867,26
58833827,24
48189058,21
64672396,7
59192697,26
86839704,19
92757853,17
83350597,22
69144353,1
33893203,22
80816556,28
86213439,26
938103,7
8835936,29
62395835,31
57100143,4
18987355,19
41017270,28
38915035,10
6075563,15
57386108,13
34401854,30
74682354,29
77494443,24
58630166,12
31225745,22
91871612,21
33389792,23
77222030,26
81886313,31
88491085,24
77533416,1
21591056,7
66253605,12
928774,9
4211322,28
21938663,29
77183485,4
43790812,9
72438501,13
41344058,6
58019748,20
60321981,30
37163091,6
38465087,1
15700878,15
10269679,4
48803418,19
68758474,8
99280097,19
97442919,11
5817607,20
81657782,20
21567089,28
83525478,7
15200301,23
88633562,33
50504998,29
32625726,5
2887470,34
76198882,17
12426626,19
41606271,5
65946941,19
85809087,35
12033682,19
6117294,12
84917228,3
26217059,13
25099974,25
5286840,23
67354843,5
84474718,17
36867798,18
74066233,35
59930549,31
63657438,5
39812545,33
45604067,10
34195893,9
94255723,7
99602933,9
24214100,14
92323801,3
75525249,35
5493977,25
38567557,6
99570946,5
78029478,16
6155536,15
82097755,23
39494243,21
92793461,35
57762846,7
35507354,29
40112491,24
83049032,28
6402498,11
80528591,15
79385006,11
34919562,35
91882362,23
90205920,28
50810522,10
88459370,22
29205745,24
22258826,30
46872126,33
71554233,29
5679541,13
33114718,7
55948048,23
64697029,5
37123015,19
68745677,24
76160438,21
97684471,24
33944676,23
99888488,33
38488235,17
16917861,3
61844042,12
25450056,17
62323873,29
74195169,15
15767051,30
23391185,22
57471485,5
40313463,29
73194549,5
78517922,29
17761244,19
99635397,24
61231468,4
57922369,35
38081708,21
39183761,14
603830,13
43724680,27
89223838,10
27157899,11
14872974,32
55108090,34
27682731,21
62880495,10
49445274,1
82214127,14
82206823,33
10572602,2
56594531,34
42620175,9
61267156,31
10810944,12
9750817,29
82965725,28
73776669,16
94852890,2
8896193,20
740053,12
83609204,32
4846129,9
12316532,16
38526399,23
96268627,1
3995056,2
80287430,24
89645403,26
71428955,21
61541150,35
49413689,24
7209657,10
81008027,12
53314941,15
82994374,21
33662245,21
80565802,26
98424650,16
62050874,14
86243926,10
97053007,16
62475976,16
83347634,21
43901292,14
86034425,24
88216962,17
52014087,22
15143694,10
85978284,17
5796778,21
30517731,34
49713823,3
93605085,22
13392080,28
30951580,23
65100280,25
27183290,7
21443384,1
43161185,9
18012720,23
42341957,1
85588857,20
94177482,32
22792781,16
81054342,7
9882781,9
90165091,21
29407325,17
99223457,1
26508766,31
16274506,2
79975037,35
64167297,18
65419358,9
18054810,28
35907244,20
7860651,5
23005499,7
36542911,1
71280235,21
82981835,33
89531972,11
22459834,18
63564593,9
13016097,19
98876616,34
47309,3
9874717,8
21437705,20
47122401,15
49989238,1
87410016,26
39656698,14
65945931,12
14558329,31
74437877,17
54182960,30
91635324,2
52989471,24
52459690,29
77498669,24
56409034,30
40624510,25
32357179,17
78119889,9
63581146,14
11998891,21
56401493,3
63295496,1
89793562,12
39905844,3
78537345,5
17195212,27
51615235,12
94237645,27
1186261,18
35749674,32
81154420,1
84344150,22
60870241,17
33503447,32
20186079,33
65381724,33
92105582,1
68371331,3
39415269,23
63912312,31
15710221,28
34217810,20
48259269,23
7169024,31
34657998,17
32944900,33
16992152,13
97742582,6
8079978,19
94410450,5
95059522,30
86065809,21
5123899,23
6282073,10
95416593,16
32464925,33
17898245,3
38176480,17
9046050,34
90315447,7
82176710,7
51906268,5
1309643,10
98703653,8
47763395,29
70075511,32
60932630,13
55549396,18
93828519,19
48429574,28
84091367,29
1728598,15
52273106,7
15016472,3
17812461,14
37801398,33
17611429,31
18738785,15
74641407,32
5066028,13
99072048,18
55569350,25
81657021,16
87783057,7
85703047,24
70445148,3
12279489,27
61623241,33
61080166,27
96630677,6
48991263,6
15440679,10
44495126,23
31930394,5
74182196,29
15735867,27
6246681,24
12777555,32
3809001,5
30025834,32
87600842,30
62086209,26
85289562,7
48107432,22
4754255,17
53979911,3
34836469,34
17616833,24
36631106,20
89502364,5
93060180,13
57750649,24
51138665,10
78780964,31
19742217,26
53705907,21
91837909,3
61859026,20
39693637,21
78604019,27
17643532,15
39057995,10
80701384,25
32146263,20
81281756,17
98655650,20
89962585,4
25888646,2
63135373,31
27819296,16
74040968,20
92747657,30
31339412,32
52903044,18
96662235,28
5891587,17
71454803,19
85773805,30
54952419,33
19757849,13
41604526,34
11853910,23
77822768,30
44084750,19
13545126,27
51936816,20
2170563,32
42230753,4
85208793,15
87235570,35
9319516,31
2179228,35
32000605,30
91996885,30
22626806,3
41843649,24
93731635,13
4159165,31
74750172,32
45447317,9
27283489,13
52181344,32
59704526,1
19402712,6
96742055,5
42432471,10
85310123,15
75361717,2
46930003,13
21034219,23
26280484,35
43988182,12
84743370,27
12277584,32
94768806,14
91549335,8
44257275,15
70068875,31
41447826,1
19405132,17
97349881,22
39776553,19
36083079,17
96604908,33
30109722,9
48898553,14
8250785,22
41958568,11
2428412,1
54105766,4
68162959,1
76151525,30
24979603,4
9351964,8
18259018,1
6884232,20
7994826,14
82148747,12
40550780,4
16428050,18
77755226,8
65499452,29
83460598,6
53042109,12
97779589,9
95001988,31
96122884,29
40146769,16
88780009,16
39823415,30
64956362,12
29351657,35
11605964,15
32866510,34
25142248,16
13077218,30
46861555,4
99526364,2
96635877,30
34012003,13
59751364,23
77804080,5
10629807,18
31819640,26
69412453,32
31451692,2
2145160,24
28413215,21
58276843,32
60434582,15
34123372,19
41275394,14
57225539,29
72468669,12
55865669,16
20844870,6
37495354,8
72086463,23
46275128,26
30061295,11
26245259,9
4384527,28
42270257,34
56918009,17
20644556,5
22269151,35
60221302,3
94442423,33
46598089,7
65128549,24
29254164,3
33739631,24
22680076,18
96677741,8
18007753,21
98820492,13
49730173,26
22811220,3
87253350,8
52686573,12
94600218,2
1829271,30
12718655,8
14998439,7
22870895,17
68522192,15
3662720,2
12697861,21
19175979,10
45032271,23
11485633,12
28421103,16
94685175,27
43471193,1
77129642,16
56187894,9
85604286,22
33724508,10
48275905,9
6896262,33
31953556,19
56595897,13
94086157,11
50510157,17
56969751,7
57359940,27
75394789,27
95169163,19
57183477,21
92399187,5
86742683,29
61217985,17
6385239,34
45661749,34
83226328,6
83168049,15
65777170,6
17952058,22
23621170,26
89971930,16
68029173,26
41738817,12
97561665,21
19960430,24
54194223,17
85593046,14
89486072,30
58803591,4
60161348,24
47231336,24
24496619,25
1910772,4
91225111,9
88304961,14
30759602,21
72444699,8
63274818,32
83971628,16
38378452,8
3185555,10
40048629,16
29988835,1
68731000,12
28419759,4
35058157,18
46883141,21
58999501,31
4866580,29
78345740,33
22321519,31
51227545,5
60576167,33
90621353,14
31977081,29
16227774,27
84047666,3
53280106,29
58879103,10
19989045,30
45456667,28
93474750,30
28218785,33
71918517,6
85027852,14
43827755,20
1831528,3
68785692,8
29225757,2
80423045,20
45171071,21
94924845,31
82355195,5
24626950,24
40497858,29
43780555,5
79520695,34
63508293,14
2122248,34
62236854,9
71466478,6
37063190,28
78126084,32
98283950,13
87820740,4
85942398,26
44048913,20
79154560,34
93722456,3
50841907,32
35830717,7
10630848,10
6589531,1
14902206,1
57320989,19
13861403,26
5245547,13
89477429,1
95161639,5
97961109,11
95147491,28
81238219,11
6616417,32
78729527,25
96748832,2
52023086,31
33030375,27
39025381,9
53232274,24
43910506,29
52520995,16
57672529,7
3681062,24
45025506,12
54049230,29
42879594,12
97752324,5
69574090,20
1590004,31
6446414,7
86428161,13
6516397,1
34136038,14
71107158,13
519038,9
92610922,6
48252036,14
29359954,28
96587985,33
93703716,12
77141113,10
91217929,28
75711953,30
38252046,2
86938535,1
88654151,10
78127975,27
48994660,35
5237458,8
22477540,35
67157744,14
40962270,22
64121826,28
33154517,19
317703,18
23336134,1
68978063,34
54139239,9
61232105,33
99393857,16
60042789,16
33494476,30
